city,latitude,longitude,traditionality,cleanliness,security,transportation,low_cost
Mogadishu,2.0392,45.3419,3.930185397,4.58910132,2.08489766,3.814386398,2.589802094
Munich,48.1375,11.575,1.414170428,2.631006726,0.583938633,0.30065343,1.10278976
Gulou,26.0865,119.298,3.824135158,1.940536641,0.664513709,2.572243761,0.945662425
Taipei,25.0375,121.5625,0.060701717,0.720824846,3.512231114,3.474968668,4.936584162
Bekasi,-6.2349,106.9923,2.762919554,4.532934224,2.977655685,4.407571609,3.944618529
Damascus,33.5131,36.2919,4.96188488,3.094319383,0.603988711,4.106211302,2.773834751
Sanming,26.2634,117.6389,0.202723276,3.138913668,1.489522268,1.761627596,2.918432643
Yangjiang,21.857,111.983,0.116246083,3.676610771,2.863969719,3.963588682,4.88371419
Jiamusi,46.8,130.319,3.114703657,3.309649582,4.329905403,3.147425112,0.182690519
Luohe,33.583,114.0109,0.488524911,0.979137908,0.004870975,4.425262269,0.739790362
Medellin,6.2308,-75.5906,1.175189892,1.245655894,0.180412596,2.295629389,1.122742805
Dingxi,35.608,104.592,3.743821866,0.099355282,2.309287179,1.113770347,4.626775754
Shaoxing,30.0511,120.5833,0.392520638,1.081088196,4.704477827,2.313756287,0.435885343
Yantai,37.4646,121.4478,1.437967034,4.30425109,2.587372313,4.942849867,2.029113964
Huizhou,23.112,114.416,3.132344237,3.791498961,2.48902527,2.363626111,4.704033073
Lishui,28.468,119.923,2.384743457,1.132572389,0.372565811,4.341570737,3.920727958
Xuanzhou,30.939,118.759,1.892719858,1.098006355,3.23677925,4.210711364,2.573318269
Khowrhesht,36.205,49.6872,3.290551767,2.160206081,3.780030106,2.265409033,1.458530755
Mirzapur,25.146,82.569,0.835816802,2.138871053,1.112586147,2.675824928,2.191486662
Zigong,29.339,104.779,4.867463238,4.733684154,2.735496785,4.319859222,0.678403782
Hamburg,53.55,10,4.188108242,2.202269816,4.895760809,1.899397901,4.724505737
Guangyuan,32.436,105.844,0.734663888,1.714030574,4.400270868,3.809195092,1.689088414
Cali,3.4206,-76.5222,4.410602254,0.629784934,4.820243662,0.76582752,4.061311517
Huangshi,30.2011,115.039,1.427070246,3.275819372,3.522132509,2.770838551,1.920880368
Xining,36.6224,101.7804,0.473323059,3.892382305,3.384807414,2.34245918,2.473250512
Lusaka,-15.4167,28.2833,0.063467874,1.410164858,2.308567554,4.478546361,4.043216721
Ouagadougou,12.3686,-1.5275,0.251913273,3.130698976,4.352104164,2.844790595,0.00777267
Yaounde,3.8667,11.5167,1.694760341,2.890711,4.985684806,3.166768974,2.088093764
Zhuhai,22.2716,113.5769,3.036371101,3.221584781,2.459939095,3.915821251,3.92893782
Huludao,40.711,120.837,0.672375744,3.052186487,4.909300673,3.184461726,4.503470347
Baoshan,25.112,99.161,1.974030017,1.452947357,1.257392108,2.968871225,4.322403769
Mecca,21.4225,39.8233,2.87419282,0.683285201,1.606870426,3.632480685,2.111211195
Vancouver,49.25,-123.1,1.405639946,3.809174739,1.570919244,2.604296547,2.118648084
Lianshan,40.7523,120.828,1.787839026,4.744329041,1.382005901,4.01394612,2.583083357
Beirut,33.8983,35.5057,2.072782498,2.387122018,0.068951843,1.869252369,2.254000031
Salvador,-12.9747,-38.4767,0.815968932,0.083320124,3.210835096,2.341158461,0.676521837
Bucharest,44.4325,26.1039,3.588435266,2.354735717,3.076754374,1.120527148,0.727973927
Longba,33.3702,104.9603,4.462029351,3.112921036,0.739255947,2.986420269,1.402713097
Nagpur,21.1497,79.0806,2.667666721,1.823350774,2.406387944,1.065860599,1.972693911
Queens,40.7498,-73.7976,3.737045021,4.425417719,3.348364839,4.674232265,3.247352053
Jilin,43.8519,126.5481,1.841666699,1.497293052,3.182807615,0.753801453,4.531133863
Tieling,42.2237,123.726,1.304648643,4.434732707,2.859354379,2.436630016,3.621856953
Accra,5.55,-0.2,0.434083817,4.351804392,3.744057433,2.490847994,4.521375643
Yunfu,22.9152,112.0445,4.34955235,4.192894384,2.951816283,3.797056169,0.444587168
Bekasi Kota,-6.2333,107,2.482636516,4.242700613,0.571974803,1.426812292,2.382124896
Daegu,35.8717,128.6017,0.581615126,3.88838429,2.238023658,2.48336901,1.592443149
Ghaziabad,28.67,77.42,4.022189745,4.677828895,1.166452063,3.617632458,1.251647998
Luoyang,34.6197,112.4539,2.359862857,3.619456769,1.287225496,1.737923678,2.483482136
Brisbane,-27.4678,153.0281,2.126933672,4.521936575,0.520246781,2.541788786,1.204839028
Anshun,26.2531,105.9476,2.606217507,0.917112303,1.389090087,2.629379259,1.865446425
Riverside,33.9381,-117.3949,1.410231953,4.159133128,3.680128882,4.586155719,3.999916664
Yingkou,40.625,122.219,3.932488119,4.849299548,4.728121322,1.758845435,3.68824
Colombo,6.9344,79.8428,1.494283894,2.670845469,4.082132333,1.884328621,2.660541038
Yanjiang,30.129,104.627,4.947184193,0.654631628,2.891994046,4.929813394,1.199890681
Baku,40.3953,49.8822,4.291064788,0.688393145,0.355020281,0.333261291,1.72285694
Antananarivo,-18.91,47.525,0.113731618,1.597601718,4.518250425,3.154143558,0.469663046
Mudanjiang,44.5514,129.6329,3.406145086,1.108347641,0.144115689,2.07152786,0.324946267
Fukuoka,33.59,130.4017,4.024427493,2.114583471,4.659458121,0.940423706,2.952726696
Yan'an,36.65,109.494,4.702579032,1.844635844,4.91386609,1.953491629,0.078404888
Jincheng,35.491,112.852,2.962855273,1.780212878,4.663039986,2.257639417,3.389430938
Nantong,31.981,120.894,0.241113732,1.371802856,1.032538702,4.866040363,4.794445545
Lincang,23.884,100.089,4.496443221,3.866075095,1.434063759,4.411339084,3.449473199
Yuxi,24.347,102.527,3.149615981,0.257677844,3.888676997,0.442923141,1.553277191
Las Vegas,36.2333,-115.2654,2.755452412,4.538589773,2.404409925,2.784338606,4.425297621
Caracas,10.4806,-66.9036,0.057259465,2.311636993,0.707020428,2.989053034,4.756102095
Tangerang,-6.1703,106.6403,2.308894805,2.113016319,0.435642731,4.020023872,0.270071691
Laibin,23.7501,109.2212,4.72221734,3.203250192,0.927085472,1.937868303,1.468364007
Konya,37.8667,32.4833,0.952359316,1.4796211,2.414238209,3.991148689,4.517206872
Supaul,26.126,86.605,3.328840249,4.091829206,1.90523095,3.057796079,4.554820801
Vienna,48.2083,16.3725,1.427293091,0.451636727,2.519843761,1.250648525,4.748722776
Esfahan,32.6447,51.6675,0.281348232,0.956082782,2.506009542,0.344973966,3.853613494
Baltimore,39.3051,-76.6144,1.463117482,2.408550147,2.170710276,1.682591652,2.626646701
Shengli,37.434,118.6746,2.617465989,2.348685817,1.715280727,0.555893412,4.294427436
Dandong,40.1167,124.3833,0.863365354,0.481173367,0.037999237,2.496756702,4.908737324
Qinbaling,35.7278,107.64,4.190185079,0.613515196,1.075249757,1.679679484,2.400800836
Gaoping,30.7824,106.1281,0.54231048,3.039301954,1.319888953,3.782541734,0.24937887
Awka,6.2069,7.0678,1.696651364,0.229460742,0.235900574,4.305503814,0.403379618
Taizhou,28.6557,121.4208,1.684384035,1.241008229,1.178236119,2.52736119,4.632383459
Ma'anshan,31.669,118.507,1.687406421,2.280993579,4.20124217,3.84901699,0.973680798
Harare,-17.8292,31.0522,3.048198387,0.268647514,1.248216618,0.259750414,4.203118086
Perth,-31.9559,115.8606,1.408589428,0.764310895,4.932755381,0.831039335,4.079317269
St. Louis,38.6359,-90.2451,2.906848639,0.719437683,2.571020642,2.359397075,1.832905384
Phnom Penh,11.5694,104.9211,0.093375491,4.019789058,4.162594743,3.390341399,2.026645837
Depok,-6.394,106.8225,4.345320269,3.30624448,0.909954992,2.27466537,3.064054462
Stockholm,59.3294,18.0686,2.188503359,3.119160025,0.676668145,4.587518643,1.97703551
Puning,23.298,116.166,2.181767742,2.652009923,2.720524141,4.483380011,2.58320054
Huaibei,33.956,116.798,2.303957831,3.709305317,4.728688596,2.076955793,1.891278264
Kowloon,22.3167,114.1833,2.848723911,3.047130823,1.995097061,1.305537885,3.256702918
Cordoba,-31.4167,-64.1833,1.370224143,1.889865792,0.467011501,1.505727298,2.907369989
Haiphong,20.8651,106.6838,1.692633771,2.530393286,2.210818586,2.899204173,2.549551302
Zamboanga City,6.9042,122.0761,3.684556294,1.118119597,0.231020873,1.080568016,0.882177744
Chongzuo,22.377,107.365,3.167244999,3.380934017,4.802665638,3.65625297,4.423004669
Rawalpindi,33.6,73.0333,3.654356527,3.4993703,4.443043716,0.99490071,2.918718709
Portland,45.5371,-122.65,3.260264452,3.39789718,3.210268871,4.206755143,2.42825008
Kano,12,8.5167,2.098232714,2.131960476,2.787145489,1.615794077,3.490954654
Yushan,31.322,120.985,3.229009253,4.202800207,3.763832611,2.550370371,3.406968074
Havana,23.1367,-82.3589,2.3971611,1.585340669,0.122491183,2.477782136,0.705729767
Hezhou,24.4042,111.5672,4.875634068,1.69151518,0.796683337,2.31078999,2.741815648
Pingliang,35.5424,106.6649,4.722250422,0.061620178,3.516155906,1.527606924,1.638053705
Vadodara,22.3,73.2,4.853801362,0.938990031,4.982422666,0.638267153,4.074298485
Manaus,-3.1189,-60.0217,3.561327711,1.750039887,2.016602643,0.150174248,2.835122914
Qingyang,24.7816,118.5517,2.201431364,0.076739991,2.761981261,2.34401046,2.78043316
San Antonio,29.4632,-98.5238,3.60650503,0.431993956,3.987876496,1.998604299,2.011180013
Rajkot,22.3,70.7833,2.551580209,2.462555251,2.605927809,1.407379768,4.922087767
Shangzhou,33.868,109.9244,1.426526118,0.259814458,2.497882343,3.547958555,1.983024305
Vishakhapatnam,17.7042,83.2978,0.510743786,4.593400322,1.042134107,0.57141964,1.031355516
Sanmenxia,34.7732,111.2004,0.313674006,4.767093437,3.043050609,2.859421823,0.789052976
Baicheng,45.62,122.838,4.156093263,3.818475269,3.044758377,2.103653968,0.649003624
Gujranwala,32.1567,74.19,3.129938766,2.52320978,0.56845021,3.027854942,4.115654366
Aleppo,36.2,37.16,2.71365042,0.770244365,1.637612252,0.415042349,4.873589852
Tijuana,32.525,-117.0333,2.289741521,3.653316118,1.587530746,3.497644985,1.832035079
Bamenda,5.9614,10.1517,1.486299926,1.760159175,0.599264741,1.819874085,2.4021046
Minsk,53.9,27.5667,0.396200635,3.425601599,1.311769446,4.90142118,4.210608759
Indore,22.7167,75.8472,3.30357443,3.863743185,2.266870184,3.755813847,4.053612598
Karaj,35.8272,50.9489,0.690559451,4.069396376,3.396238265,4.885110807,1.309209914
Kananga,-5.897,22.4488,0.509549968,4.224282634,2.382176279,1.655196956,4.63279644
Peshawar,34.0144,71.5675,0.395914132,1.62676039,2.377672258,4.932310363,0.715355058
Sapporo,43.0619,141.3544,0.353539378,3.078071377,0.807045574,3.40610634,3.308111147
Sacramento,38.5677,-121.4685,0.821258818,2.115943032,2.288421753,1.99806343,4.780338886
Tilburg,51.55,5.0833,1.205780238,2.262640493,1.771877479,2.567480856,0.396976978
Pingxiang,27.659,113.887,4.811180841,3.751615715,1.147903716,4.840665937,4.832703387
Ecatepec,19.6097,-99.06,1.988170607,0.185308835,2.765995982,0.2461732,4.993238442
Almaty,43.24,76.915,2.113481015,2.223643304,4.985241144,2.423943847,2.850713373
Austin,30.3005,-97.7522,3.774476306,1.947282541,0.247704711,1.13119093,2.958956602
Yinchuan,38.485,106.225,2.057069966,0.110860363,2.853993838,1.911085238,1.144457679
Santos,-23.9369,-46.325,4.469914193,0.71750808,3.580060524,4.405397485,2.883563743
Blantyre,-15.7861,35.0058,0.761547138,3.594694128,0.61443268,2.69529793,4.592496943
Thane,19.1972,72.9722,4.710268344,4.527987465,3.168589009,2.000438812,0.302580105
Orlando,28.4773,-81.337,4.920432818,1.249066871,1.837901684,1.662098244,3.873021084
Tainan,22.9833,120.1833,4.417527156,2.872864738,3.780001484,0.585688043,1.739896574
Xiping,40.082,113.2981,2.639165582,1.883676657,4.710343714,4.9812272,4.887832436
Multan,30.1978,71.4697,2.363995682,3.63861923,0.017892234,1.021427826,2.521630234
Santa Cruz,-17.8,-63.1833,0.43945162,2.464809272,2.974508082,4.121207776,4.685557475
Port Harcourt,4.8242,7.0336,3.189631655,3.948982564,0.372384151,0.30185494,3.761546942
Jixi,45.295,130.969,0.299358041,1.676307987,4.307268502,2.733900599,3.876512867
Fushun,41.881,123.957,0.625811307,0.320024988,4.495344757,4.363212473,4.559814863
Warsaw,52.23,21.0111,0.064373286,1.558521899,4.628882297,1.806437361,2.929330559
Beihai,21.481,109.12,2.409881373,4.436056093,3.524531892,1.088214268,2.868448918
Fuxin,42.022,121.67,4.25708258,0.030168339,4.727633612,1.416394049,1.427026138
Wuwei,37.929,102.638,4.949864084,1.096172646,4.171183339,1.674337739,2.985100465
Siping,43.1668,124.3506,3.279739736,0.138950433,1.355465031,4.648955935,3.588767849
San Juan,18.3985,-66.061,1.809490967,3.027369497,0.612425727,3.959885106,0.619516763
Mersin,36.8,34.6333,4.621848648,4.820975336,2.72687463,3.693878072,0.8175918
Bhopal,23.2599,77.4126,3.836073428,1.006373705,1.525315175,4.89319161,1.306974759
Mosul,36.34,43.13,1.302278606,2.738705507,2.052681768,3.75415882,0.911490086
Lubumbashi,-11.6647,27.4794,0.177917975,4.778319464,0.526485363,1.593393158,1.191676172
Davao,7.07,125.6,0.912094026,3.718699796,3.693612301,3.524940324,0.517824827
Curitiba,-25.4297,-49.2711,2.591741382,1.14284079,2.869568741,0.033732026,4.016802288
San Jose,37.3012,-121.848,0.1725496,2.046413844,0.387355983,2.801271238,1.151652041
Shuyangzha,34.1299,118.7734,2.62884347,4.867086659,2.619469437,4.873388683,3.248391177
Adana,37,35.3213,3.455787619,2.782301673,4.554176315,2.617251309,4.591561777
Quito,-0.22,-78.5125,1.116960886,4.238383068,0.244937754,1.315195106,1.685953158
Pittsburgh,40.4397,-79.9763,3.728579815,2.156898024,3.060924295,1.632470413,0.926455047
Brazzaville,-4.2694,15.2711,4.20703558,1.952257889,3.797389565,0.791075941,3.570031478
Hyderabad City,25.3792,68.3683,1.637340005,2.518963891,1.069987642,3.170953742,3.798901471
Diyarbakir,37.91,40.24,1.719866627,3.533058107,1.984665517,1.08847078,3.319283578
Indianapolis,39.7771,-86.1458,2.618169994,1.499009877,0.323344629,3.346943611,2.113769603
Pimpri-Chinchwad,18.6186,73.8037,0.215943053,3.87765079,0.04674872,4.888215449,1.521122668
Masqat,23.5889,58.4083,3.012819647,3.41144819,1.929068978,1.040010479,2.551909603
Montevideo,-34.8836,-56.1819,3.840042876,4.05035159,3.690401797,3.724278643,1.70798328
Shuozhou,39.3317,112.4329,2.266105807,1.063371883,1.105678182,0.051313322,1.875043288
Manhattan,40.7834,-73.9662,4.940842072,4.309411329,3.327930967,4.29391479,0.201793456
Cincinnati,39.1413,-84.506,2.555089413,0.506837587,3.297371939,4.50116483,0.836736585
Kansas City,39.1238,-94.5541,0.086404336,1.390969057,1.455150846,2.503173168,3.813064463
Patna,25.594,85.1376,1.26845249,0.140315549,1.632583635,3.767069575,2.038728077
Tegucigalpa,14.1058,-87.2047,1.86517442,0.906209166,2.540141973,1.603347652,3.62594192
Kampala,0.3136,32.5811,0.983762479,4.125895838,4.980303927,0.399401944,0.845472833
Cleveland,41.4764,-81.6805,0.385348752,2.304959067,2.997755285,4.568119084,2.892462038
Sanzhou,30.82,108.4,4.619139015,4.205118834,3.037821377,2.061370849,4.264364798
Changshu,31.656,120.753,3.292917765,3.220646507,0.232751936,4.048952466,4.349789096
Heihe,50.2401,127.521,1.644395945,3.79883983,2.768178647,3.794232036,2.872544282
Conakry,9.5092,-13.7122,0.835386395,2.712187663,0.23013656,2.128151525,3.050818033
Ximeicun,24.9612,118.3849,3.074949735,2.122013938,3.600373615,2.838642249,1.593146122
Caloocan City,14.65,120.97,1.78384479,0.676023124,0.815007287,0.772518196,1.07241095
Masvingo,-20.0744,30.8328,1.954102836,4.365158797,3.400277617,2.324852246,2.127857571
Zhongli,24.965,121.2168,4.659284895,4.390033122,3.492700952,2.628803209,0.794204164
Novosibirsk,55.05,82.95,3.368496189,1.045722401,3.488289337,0.962828807,3.287236095
Bilaspur,22.09,82.15,0.597110444,3.543794053,1.080972563,4.076116668,2.194066563
Semarang,-6.99,110.4225,4.317742832,0.821672407,4.704960492,2.700348053,1.866709807
Jingdezhen,29.2917,117.1986,0.747176398,0.117029446,2.669566916,0.760886389,4.625953903
Ludhiana,30.91,75.85,4.891091886,4.013566061,0.899232885,0.809659946,1.171187146
Liaoyang,41.279,123.176,0.0292901,4.764051708,0.039971964,4.966867463,1.730469512
Chengtangcun,35.0833,117.15,2.746769613,0.802614134,4.23460982,3.224117264,1.553893037
Rajshahi,24.3667,88.6,3.429932136,2.265472094,4.481580612,3.461016858,3.74176495
Balandougou,13.3558,-9.5517,2.460475418,0.938719511,4.718785669,1.39240272,3.343723478
Jiangyin,31.839,120.295,2.85230751,2.914640617,4.613028562,1.280271963,4.366217611
Valencia,39.47,-0.3764,3.057593159,2.531676969,3.724721239,2.251393168,1.612190731
Agra,27.18,78.02,0.14643739,3.850463916,4.771973743,1.418627696,3.066996818
Leon de los Aldama,21.1167,-101.6833,1.863143631,3.275085042,1.839758795,2.341251007,2.559153143
Puebla,19.0333,-98.1833,3.033605848,4.377570981,4.580712755,4.002659809,4.731665454
Columbus,39.9862,-82.9855,3.179915844,4.336485088,3.443133058,2.659072935,2.289058124
Yopougon,5.3167,-4.0667,1.42237876,4.658869388,4.485443814,4.98140019,4.111080751
Hebi,35.748,114.297,0.328195522,3.749320522,0.638790426,2.029812681,0.767835496
Shiraz,29.61,52.5425,3.994997865,1.511548308,2.377975617,1.153089489,4.473608743
Madurai,9.9252,78.1198,3.805302627,0.42272699,2.995521294,1.521820745,0.499319633
Huzhou,30.8925,120.0875,4.515457162,2.492446053,4.932050727,2.13743675,3.819311972
Tabriz,38.0814,46.3006,2.486235555,4.202854508,2.239898021,2.176674126,2.621119106
Jamshedpur,22.7925,86.1842,3.178898095,1.276054252,4.560666881,4.027455845,0.785456924
Maracaibo,10.6333,-71.6333,0.004017087,0.487490124,2.202782832,2.12286877,1.564047699
Sofia,42.7,23.33,3.775145171,3.055645272,4.036069202,1.223755526,0.980903348
San Jose,9.9325,-84.08,4.991612164,4.006228546,4.236521846,4.263409791,2.912425125
Prayagraj,25.4358,81.8464,1.603843181,3.121833006,2.915146135,2.090220668,4.931710272
Palembang,-2.9861,104.7556,1.347927212,3.932113549,2.562815425,2.423777231,1.784394799
Kawasaki,35.5167,139.7,1.115992836,3.125977386,1.035942726,4.387706311,0.678642525
Kobe,34.69,135.1956,4.057468951,3.862715931,1.305362442,2.99161441,3.860588451
Jiaxing,30.747,120.756,2.884060416,2.040406257,2.347971994,3.039483327,0.804891065
Kigali,-1.9439,30.0594,2.872983319,2.382868586,2.278026677,0.703183297,2.929085307
Zhangjiajie,29.117,110.479,0.002440698,3.604937226,2.846726505,1.349704056,3.772485472
Baiyin,36.5451,104.1389,0.869404567,4.214140984,4.778153601,0.293123956,4.559148867
Guiping,23.4,110.0833,2.770113799,2.563833049,3.256433191,1.2802355,3.484182653
Lianjiang,21.7333,110.2833,3.057632804,0.976264797,0.974770652,3.76631123,1.155307196
Jianguang,28.1958,115.7833,3.570635469,2.940027749,4.680300541,1.896490094,0.729118942
Yucheng,30.01,103.0415,0.923771522,3.021197682,3.591286145,2.545825593,0.126113449
Xushan,30.1667,121.2333,4.839970632,2.402903714,2.299408642,1.494936629,0.328332167
Panama City,8.9833,-79.5167,2.308263118,3.977762604,0.966521064,4.251297374,0.986875651
Nneyi-Umuleri,6.3333,6.8333,4.392120522,1.570416909,1.544162947,2.318961506,2.087894677
Leizhou,20.9143,110.0967,4.928000499,2.315938872,4.638916419,0.855539876,0.885073646
Gwangju,35.1653,126.8486,1.822443281,1.357380453,2.119433053,3.363979181,0.346350516
Katako-Kombe,-3.4,24.42,4.830847796,0.768603666,0.298800216,2.187917881,3.796602276
Recife,-8.05,-34.9,1.26680096,3.997668837,3.342319798,3.621572593,2.092190132
Nasik,19.9975,73.7898,2.362089092,1.862784096,0.3037914,2.545780581,0.269202402
Valencia,10.1833,-68,4.945792631,2.44601085,2.063056063,1.578105296,1.944996465
Onitsha,6.1667,6.7833,0.873318397,4.091600241,1.792074307,0.017569511,0.254574723
Abu Dhabi,24.4667,54.3667,3.603923811,1.832336061,4.489015471,1.381018551,2.818391775
Zapopan,20.7167,-103.4,3.573166333,4.762572326,3.38723667,3.396308343,4.768622869
Daejeon,36.35,127.385,4.063285906,4.355268231,1.104231222,3.281863327,2.754698796
